stl_pct,tov_pct,pf,sp,blk,fg,threep_pct,ts_pct,ast,inactive,ft_pct,ftr,threepa,pts,fga,fg_pct,fta,drb,stl,starter,pm,threepar,efg_pct,player_name,drb_pct,orb_pct,ft,team_abbr,drtg,date,bpm,ast_pct,orb,trb,ortg,usg_pct,blk_pct,tov,threep,trb_pct
2.8,0.0,2,2119.0,0,10,.600,.768,2,0,.875,.500,5,30,16,.625,8,5,2,1,-1,.313,.719,Dirk Nowitzki,16.2,0.0,7,DAL,113,20160312,14.5,9.9,0,5,152,25.0,0.0,0,3,8.3
3.1,28.3,3,1941.0,0,3,.400,.514,8,0,.833,.600,5,13,10,.300,6,3,2,1,-10,.500,.400,Deron Williams,10.6,0.0,5,DAL,113,20160312,-2.4,32.5,0,3,91,24.7,0.0,5,2,5.4
0.0,0.0,1,1039.0,0,3,0,.333,1,0,0,.000,0,6,9,.333,0,5,0,1,-8,.000,.333,Zaza Pachulia,33.0,27.7,0,DAL,115,20160312,-6.5,8.5,4,9,96,23.6,0.0,0,0,30.4
0.0,20.0,0,1423.0,0,5,.000,.625,5,0,0,.000,1,10,8,.625,0,2,0,0,+4,.125,.625,J.J. Barea,9.6,5.1,0,DAL,121,20160312,0.1,32.8,1,3,113,19.1,0.0,2,0,7.4
0.0,14.3,4,1151.0,1,5,0,.833,1,0,0,.000,0,10,6,.833,0,6,0,0,0,.000,.833,David Lee,35.7,12.5,0,DAL,111,20160312,4.0,8.8,2,8,140,16.5,4.7,1,0,24.4
0.0,16.7,4,1087.0,0,2,.000,.400,1,0,0,.000,1,4,5,.400,0,1,0,0,-1,.200,.400,Raymond Felton,6.3,0.0,0,DAL,121,20160312,-13.8,7.4,0,1,71,15.0,0.0,1,0,3.2
0.0,12.9,2,1043.0,0,1,.000,.370,1,0,.750,.800,3,5,5,.200,4,1,0,0,-3,.600,.200,Devin Harris,6.6,0.0,3,DAL,121,20160312,-13.4,7.2,0,1,75,20.2,0.0,1,0,3.4
0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Justin Anderson,0,0,0,DAL,0,20160312,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salah Mejri,0,0,0,DAL,0,20160312,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dwight Powell,0,0,0,DAL,0,20160312,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Charlie Villanueva,0,0,0,DAL,0,20160312,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Rakeem Christmas,0,0,0,IND,0,20160312,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Shayne Whittington,0,0,0,IND,0,20160312,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeremy Evans,0,0,0,DAL,0,20160312,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,JaVale McGee,0,0,0,DAL,0,20160312,0,0,0,0,0,0,0,0,0,0
